title,description,url,img-url
Tilam hat-trick, PSV astoņu vārtu drāmā izcīna savu 13. Nīderlandes Superkausu|||Leģendārā Johana Kruifa vārdā nosaukto Nīderlandes Superkausu šovakar izcīnīja "Eredivisie" meistarsacīkšu vicečempione un Nīderlandes kausa ieguvēja Eindhovenas PSV, kas izbraukumā leģendārā Rūda van Nīstelroja oficiālajā debijā pie komandas stūres sakāva (5:3) valsts titulētāko klubu Amsterdamas "Ajax".|||https://sportacentrs.com/futbols/citas_ligas/30072022-tilam_hat_trick_astonu_vartu_drama_psv_iz|||https://i8.tiesraides.lv/800x600s/pictures/2022-07-30/79a9_guss_tils_psv_vs_ajax_futbols.jpg
Londonas UFC galvenajā cīņā mājiniekam Espinolam traks savainojums jau 15. sekundē|||a|||https://sportacentrs.com/cinas_sports/mma/24072022-londonas_ufc_galvenaja_cina_majiniekam_es|||https://i5.tiesraides.lv/800x600s/pictures/2022-07-24/bb39_tom_aspinall_ufc.jpg
